,y,d,edl,fdl,ecs,mop,fdi,erg,int,popd,urb,gee,sis,tis,edu,tech,inf,year,id,aipat,gpat
25,0.251327839,1.666843653,10.60984707,3.655382428,93.92415467,0.123972483,0.001196728,34.83,13.60478973,5.926926136,0.511560678,0.004920839,35.84,57.32,0.126786402,0.004630632,0.324004856,2016,5,2.833213329,2.77258873
26,0.395382883,1.938780785,10.85938358,4.043520587,83.16668028,0.164519839,0.000216963,34.31,13.93772793,5.932245255,0.526002944,0.00407988,40.6,53.02,0.127658468,0.003387024,2.24487165,2020,5,3.663561583,2.639057398
27,0.291708124,0.302042276,9.924416542,1.235458855,85.13364761,0.039871244,0.00893688,36.11,10.7342205,3.33220458,0.345584214,0.001093341,47.45,27.49,0.133259117,0.005295009,0.765265633,2007,6,0.0,0.0
28,0.30161821,0.302042276,10.13606644,1.222352298,75.09692791,0.045366344,0.007396549,36.05,11.11244774,3.367295742,0.340540528,0.002056942,52.3,26.6,0.131254831,0.005376464,0.763517515,2008,6,1.098612309,0.0
29,0.308790805,0.351626128,10.28820515,1.229343094,73.45641616,0.046485802,0.006438907,35.77,11.40756512,3.295836926,0.36353144,0.003020543,54.9,25.62,0.126578654,0.003532507,1.102602489,2009,6,1.098612309,0.0
30,0.320795073,0.0,10.47624493,1.335324065,77.98915083,0.059770232,0.005194972,34.49,11.48349667,3.367295742,0.338091671,0.005527124,56.3,23.97,0.131608005,0.006900449,0.936824871,2010,6,1.098612309,0.0
31,0.322811442,0.0,10.67169571,1.293413795,64.78582234,0.086333666,0.004584852,29.06,11.73366642,3.367295742,0.337259114,0.004947746,57.63,23.11,0.123682483,0.004176999,0.88187017,2011,6,0.0,0.0
32,0.324606867,0.0,10.79573154,1.339333358,69.29462622,0.098670212,0.020179386,13.0,12.04355335,3.367295742,0.337439746,0.005117998,58.87,22.54,0.108449137,0.003892583,0.861898,2012,6,0.0,0.0
33,0.356497118,0.190567464,10.856534,1.594926682,95.89090634,0.200402601,0.007112522,61.8,12.15477943,3.295836926,0.352743566,0.010866284,55.13,25.45,0.119698433,0.003105244,1.085049685,2014,6,0.0,0.0
34,0.388524601,0.219231129,10.87804699,1.65813236,96.36214817,0.18044484,0.010730537,51.27,12.25486279,3.258096457,0.360618204,0.008116496,50.77,30.56,0.123024693,0.003007542,0.748790891,2015,6,0.0,0.0
35,0.413570898,0.205453694,10.9055891,1.853328672,96.34360027,0.144691234,0.010884496,33.14,12.46843719,3.295836926,0.360000014,0.008273009,50.62,32.1,0.122923551,0.003639601,0.802602526,2016,6,0.0,0.0
36,0.415052263,0.31824103,10.84616661,2.108031079,96.34360027,0.223373682,0.015684964,32.82,12.73670101,3.295836926,0.362068951,0.008626131,44.345,35.685,0.113215549,0.003127573,0.931291228,2017,6,0.0,0.0
37,0.413356531,0.631489813,10.78296947,2.333389618,57.83016022,0.302056129,0.020485432,37.52,12.99452972,3.33220458,0.362068951,0.014187509,38.07,39.27,0.105048315,0.002573988,1.07616236,2018,6,0.0,0.0
