,y,d,edl,fdl,ecs,mop,fdi,erg,int,popd,urb,gee,sis,tis,edu,tech,inf,year,id,aipat,gpat
846,0.178866815,1.337846756,10.36445045,4.783918253,83.22797281,0.176025076,0.01301686,56.34,13.41866779,6.148468494,0.832225502,0.008392782,42.43,53.05,0.174405069,0.018215399,1.157271159,2011,58,1.098612309,2.197224617
847,0.18619091,1.75731492,10.5570364,4.630842129,87.5737221,0.187620647,0.017603149,59.1,13.60478973,6.144185543,0.835781038,0.015095826,42.19,53.56,0.179216065,0.018855945,1.115888163,2012,58,1.609437943,2.197224617
848,0.173883614,1.600242496,10.91552448,4.756833379,89.81432277,0.187629063,0.018709451,60.75,13.75363541,6.154858112,0.825639665,0.014453652,40.69,55.4,0.180590038,0.023790021,1.453123852,2013,58,2.197224617,2.564949274
849,0.171367125,1.692770958,10.91541576,5.427009168,87.33313083,0.192898065,0.018737334,48.86,13.86430073,6.165417671,0.817445815,0.01387806,39.11,56.57,0.17935768,0.027584882,0.935445844,2014,58,2.397895336,2.890371799
850,0.182139447,1.846435428,11.05093765,5.75817191,85.70253399,0.196492883,0.019978895,48.15,13.96393013,6.188263893,0.798897386,0.010608204,38.34,57.17,0.19594756,0.028903582,0.970007125,2015,58,2.639057398,3.367295742
851,0.180124854,2.296025753,11.12390423,6.042850079,85.0293465,0.082626448,0.023556952,39.13,14.03062153,6.192362309,0.780548632,0.01165745,38.6,57.06,0.18899003,0.032863784,1.070630932,2016,58,3.178053856,3.526360512
852,0.18712643,1.976956367,11.21846008,6.098197366,85.0293465,0.05708866,0.025675451,33.86,14.19394684,6.196444035,0.767156839,0.011116481,37.91,57.905,0.179864771,0.028592001,1.137702529,2017,58,3.68887949,3.583518982
853,0.196011787,2.429414272,11.27020359,6.257809428,86.83662394,0.060583283,0.02768349,47.67,14.46261406,6.198478699,0.748803854,0.01013289,37.22,58.75,0.193997366,0.039696626,1.193459981,2018,58,4.143134594,3.68887949
854,0.19248071,2.666345596,11.31441402,6.435643564,87.27447099,0.070963366,0.030394381,48.31,14.47819901,6.202535629,0.731308401,0.00660218,37.02,58.98,0.176439827,0.039588777,1.264749554,2019,58,4.394449234,3.970291853
855,0.192837463,2.120036125,11.18783188,6.560760668,83.74619516,0.096236224,0.031527727,46.42,14.60850334,6.204557896,0.717067599,0.010231466,36.02,59.86,0.194966606,0.037939497,1.318616373,2020,58,4.110873699,3.68887949
856,0.271465409,0.96016258,9.409928322,1.549394927,86.75089504,0.07672928,0.008855399,86.64,11.96472073,5.192956924,0.452642739,0.004870849,41.22,36.79,0.221239034,0.003317876,0.429749836,2006,59,1.098612309,0.693147182
857,0.282051904,0.883036077,9.604272842,1.447132087,84.27354541,0.080954924,0.009517258,86.64,12.25331402,5.198496819,0.447861761,0.004017217,42.62,36.18,0.225797346,0.012212796,0.541494983,2007,59,1.098612309,0.693147182
858,0.299534902,0.723676562,9.766235352,1.434420883,82.68981299,0.079483357,0.013402169,86.64,12.35406113,5.209486008,0.444601834,0.009541985,45.24,35.34,0.204936099,0.010649667,0.550335041,2008,59,1.098612309,0
859,0.305259908,0.863740325,9.822440147,1.862283842,81.86684965,0.053454427,0.014023072,86.64,13.31335735,5.21493578,0.441725463,0.008292383,43.8,37.34,0.200307239,0.011243789,0.741335293,2009,59,0.693147182,1.386294365
860,0.304307799,0.855816782,10.03635597,1.962750418,81.75542843,0.055373834,0.001310275,86.64,13.07325268,5.231108665,0.435486346,0.00674281,44.61,36.96,0.182656856,0.010350197,0.823295671,2010,59,1.791759491,1.386294365
861,0.298316358,1.283293724,10.0768528,1.844608038,81.56971599,0.046241159,0.001669235,86.61,13.29747581,5.236442089,0.433116138,0.009186017,46.69,35,0.171211505,0.011343329,0.853393025,2011,59,2.197224617,1.609437943
862,0.301706129,1.208450913,10.3368597,1.930392105,79.80747247,0.041439589,0.001775976,87.74,13.32121468,5.236442089,0.432867259,0.009275209,46.97,34.73,0.179772581,0.012056676,0.899770387,2012,59,2.564949274,1.098612309
863,0.28975955,1.547519207,10.36599445,1.986111627,82.37448127,0.034505352,0.001885336,88.4,13.42984772,5.231108665,0.433116138,0.008380272,47.82,34.11,0.173524432,0.015003099,0.789226378,2013,59,2.564949274,1.609437943
864,0.315175811,1.374506474,10.52642727,2.002847482,91.87506513,0.031713679,0.004870726,85.31,13.4588356,5.241746902,0.429249763,0.007553108,47.35,34.97,0.171526631,0.01462861,0.841180095,2014,59,3.091042519,2.079441547
865,0.313187356,1.910387516,10.57971764,2.143054323,91.88618148,0.028296268,0.020917267,82.86,13.65299129,5.247024059,0.427245408,0.01303611,46.37,36.16,0.183715473,0.009341422,0.945627738,2015,59,3.610917807,2.77258873
866,0.307648674,1.278048635,10.62658215,2.346000159,91.95879938,0.028722299,0.005216355,82.89,13.69897652,5.257495403,0.423220962,0.014698022,44.61,37.8,0.182327827,0.008946705,1.037376189,2016,59,3.970291853,2.833213329
867,0.318392251,1.913983583,10.61231136,2.666583843,91.95879938,0.034232574,0.001379622,89.44,13.88316917,5.267858028,0.423220962,0.010229233,37.825,43.56,0.178027835,0.005891687,1.195498936,2017,59,4.077537537,2.77258873
868,0.303594016,2.401183367,10.58423328,2.972268443,69.42241467,0.036167299,0.001655997,92.83,14.11561489,5.278114796,0.420074344,0.008966695,31.04,49.32,0.159705278,0.005839516,1.357663672,2018,59,4.077537537,2.302585125
869,0.313288689,2.356184721,10.62847233,3.054454796,72.36311325,0.033512393,0.002054482,91.85,14.29793644,5.283203602,0.417744905,0.008679707,22.55,54.31,0.154476814,0.00550762,1.431397009,2019,59,4.234106541,2.079441547
870,0.312998887,2.132174015,10.65546989,3.403804554,71.32977747,0.0338033,0.002438447,91.45,14.38082409,5.29330492,0.417359173,0.009849222,22.82,54.41,0.160773765,0.005856632,1.553437465,2020,59,3.931825638,1.609437943
871,0.174526619,1.21180594,9.969930649,2.496046871,75.16105137,0.105449351,0.012075283,85.83,14.57543182,5.220355988,0.539575696,0.00625126,36.81,48.27,0.171042906,0.004581273,0.386741478,2006,60,2.079441547,1.791759491
872,0.190504654,1.28688252,10.11730766,2.34896613,77.89156428,0.093551998,0.011608187,85.94,13.87502575,5.225746632,0.535793841,0.006086736,37.04,48.69,0.19391841,0.02654881,0.422912196,2007,60,2.564949274,2.197224617
873,0.205915224,1.466643929,10.27546501,2.305122567,79.00825414,0.088261003,0.013884703,86.13,13.67341709,5.231108665,0.534419,0.008631541,37.57,48.82,0.183805074,0.024061438,0.467638961,2008,60,2.77258873,2.708050251
874,0.22865447,1.492644906,10.37514591,2.29274349,79.8960715,0.079441261,0.013012621,86.47,13.76092625,5.231108665,0.53348124,0.006748357,36.16,51.28,0.183840601,0.018126492,0.595834893,2009,60,2.995732307,2.833213329
875,0.241189266,1.479079366,10.51734829,2.75135371,79.45864225,0.080775455,0.012931831,87.08,14.00916481,5.231108665,0.533255398,0.008842444,37.78,50.96,0.152998009,0.01972755,0.723595959,2010,60,3.295836926,2.995732307
876,0.254998795,1.778972507,10.66279697,2.693213721,74.63191473,0.077907129,0.012089384,88.18,15.52440548,5.231108665,0.532568216,0.006391633,38.83,50.63,0.152350374,0.020650583,0.710003896,2011,60,3.583518982,3.258096457
877,0.250248482,1.728718519,10.73225784,2.83905782,74.73777337,0.073994673,0.02635878,90.17,14.29174519,5.231108665,0.532460988,0.004596527,36.02,52.84,0.184271125,0.019874277,0.868081786,2012,60,3.988984108,3.401197433
878,0.267144624,2.232874393,10.82820225,2.942786607,71.82155443,0.080771647,0.02792801,93.85,14.26019669,5.236442089,0.531551421,0.006094183,34.76,53.54,0.15719438,0.016787993,0.984644559,2013,60,4.174387455,3.401197433
879,0.297688364,2.028737307,10.89436626,3.022699509,73.83871787,0.07831344,0.031303129,98.07,14.3040905,5.225746632,0.535804749,0.006613757,33.41,54.86,0.150680063,0.013549383,0.782007526,2014,60,4.262680054,3.555348158
880,0.321127916,2.411047697,10.9857502,3.161229427,73.97063366,0.051739625,0.03242699,99.8,14.3040905,5.198496819,0.550256431,0.004451039,32.39,55.92,0.151099771,0.011014805,0.79908219,2015,60,4.488636494,3.80666256
881,0.388985705,2.600203753,11.05792904,3.089797879,74.33258181,0.043268394,0.034915129,99.29,14.49860764,5.192956924,0.549896061,0.006933744,31.08,57.59,0.139421736,0.008713167,0.826020498,2016,60,4.510859489,4.174387455
882,0.421885783,2.455487251,10.95418644,3.302389186,74.33258181,0.036278323,0.037142788,98.64,14.61751175,5.187386036,0.553926706,0.004569688,28.945,61.22,0.130191777,0.009121331,0.884434582,2017,60,4.812184334,4.262680054
883,0.476908164,2.74614954,11.09883308,3.558459377,63.21652731,0.033283182,0.038368442,98.28,14.75941658,5.181783676,0.555672288,0.005814919,26.81,64.85,0.122653652,0.012448691,0.94100487,2018,60,4.976733685,4.532599449
884,0.565311336,2.526718378,10.91826534,4.629453229,61.94065323,0.047910211,0.050782633,98.08,14.70340157,5.176149845,0.556256592,0.004845657,21.48,67.68,0.108444175,0.014194939,1.214163726,2019,60,5.303304672,4.60517025
885,0.544590357,2.486566067,10.90723991,4.924768519,63.02437898,0.049361323,0.054218941,97.97,14.84334278,5.176149845,0.558606148,0.003487793,22.07,66.05,0.101079519,0.010921065,1.315105903,2020,60,5.003946304,4.304065228
886,0.58658114,0.465420097,9.902486801,5.068665269,70.16552357,0.109350111,0.101672584,88.35,12.52343464,6.642486572,0.894272149,0.007100957,29.17,63.42,0.1507905,0.002158447,0.451927114,2006,61,0,0
887,1.022414654,0.37944746,10.00374031,5.113608111,71.18694209,0.37353076,0.097287196,88.35,12.5252533,6.498281956,1.033084869,0.006046421,28.23,64.96,0.192460272,0.011753052,0.46186502,2007,61,1.098612309,0
888,0.48672197,0.563447297,10.103158,5.531581242,71.48335747,0.566277402,0.08775934,88.35,12.63980103,6.516192913,1.013990521,0.005813953,25.56,67.35,0.212427492,0.012932748,0.494300746,2008,61,1.098612309,0
889,1.021581591,0.298510373,10.17983055,4.821464282,76.40467046,0.531702437,0.090395456,88.35,12.64432716,6.532334328,0.9984833,0.003990758,24.47,68.57,0.18251776,0.010106348,0.583865163,2009,61,1.098612309,0
890,0.557570411,0.544197381,10.3198595,7.010411591,65.8461512,0.448839761,0.081424719,88.35,12.89017868,6.545349598,0.984853208,0.008989257,24,69.58,0.179826733,0.012206964,0.592461258,2010,61,0,0
891,0.363299843,0.914032876,10.48203754,6.750770365,68.00615377,0.356760737,0.036879462,88.34,13.0764246,6.558197975,0.972906411,0.006565988,24.94,68.37,0.179529602,0.013637209,0.553822946,2011,61,1.098612309,0
892,0.350143731,1.004934788,10.56188774,6.117523801,77.07762708,0.324971298,0.034892588,89,13.10216045,6.552507877,0.977722764,0.005122951,24.63,68.54,0.186371821,0.014110413,0.623365109,2012,61,1.098612309,1.098612309
893,0.365446482,1.077535748,10.92411995,6.01523575,78.79887673,0.351888114,0.03505189,93.76,13.18063259,6.56244421,0.968137264,0.006549325,23.99,69.59,0.183590181,0.014631304,0.717786114,2013,61,1.386294365,1.098612309
894,0.345149966,1.361796737,10.81863785,5.589632098,73.69677433,0.191311531,0.018556656,100,13.2176733,6.584791183,0.955837846,0.005482234,19.92,74.85,0.155536046,0.006895044,0.752521956,2014,61,0.693147182,1.386294365
895,0.332944751,1.503636003,10.86921597,6.556871344,76.45167892,0.232861185,0.015612745,99.99,13.23569202,6.573680401,0.95873785,0.004576659,19.25,75.84,0.197233889,0.00484634,0.870977761,2015,61,1.791759491,1.386294365
896,0.327173232,1.555823803,10.93871593,7.179417847,81.07826615,0.205182174,0.001888648,89.5,13.35347557,6.598508835,0.946107805,0.009944751,18.57,76.35,0.156481278,0.01405991,1.011181989,2016,61,2.397895336,2.397895336
897,0.343498104,1.614548206,11.0282383,12.56895593,81.07826615,0.151183835,0.001400295,88.74,13.65299129,6.620073318,0.9239766,0.010677618,18.42,76.945,0.158958099,0.005308638,1.106439968,2017,61,2.77258873,2.484906673
898,0.358017555,1.859600186,11.0980463,6.422144331,81.39125055,0.225863664,0.011109952,87.2,13.79530811,6.637258053,0.887640476,0.009629475,18.27,77.54,0.153769633,0.0104912,1.185752456,2018,61,2.639057398,2.564949274
899,1.012579474,2.102304459,11.18744469,6.098231639,69.35351737,0.198187799,0.02770705,94,13.91082096,6.652863026,0.863388002,0.008082938,16.51,79.23,0.155870001,0.008912811,1.226541567,2019,61,2.708050251,2.484906673
900,0.354019379,1.711134672,11.05578232,6.020932143,71.98175904,0.205524554,0.041935253,95.41,14.06626892,6.665683746,0.791979969,0.003889537,15.05,80.49,0.139561344,0.008286994,1.289319475,2020,61,2.302585125,2.302585125
901,0.208364687,0.373613387,9.657714844,1.414902458,69.78914603,0.060677405,0.01017631,50.04,14.03831768,6.597145557,0.590417564,0.007675028,52.1,35.19,0.176980117,0.001954195,0.441001102,2006,62,0.693147182,0
902,0.230809258,0.472911626,9.820431709,1.27195999,70.50663756,0.086851165,0.007857303,56.29,13.41622353,6.610695839,0.58235532,0.007753336,52.58,34.44,0.238788171,0.012095116,0.50115684,2007,62,0.693147182,0
903,0.261100279,0.606198192,10.02795887,1.169059237,97.72307357,0.104274378,0.008851467,50.03,13.7769537,6.645091057,0.562451541,0.007429871,55.11,33.32,0.252472561,0.011517436,0.527025242,2008,62,0.693147182,0
904,0.263902311,0.574415326,10.03359413,1.519440177,71.50333877,0.090771546,0.011265686,56.3,13.81456566,6.661854744,0.553687513,0.007532667,53.89,33.86,0.250192947,0.010188537,0.727889524,2009,62,0.693147182,0
905,0.274696213,0.644784689,10.17133713,1.460999775,84.25838081,0.088278574,0.014100803,50.03,13.29812145,6.683361053,0.54177475,0.006057782,54.21,32.75,0.219509413,0.00815182,0.777086887,2010,62,0.693147182,0
906,0.282937424,0.880987763,10.3179121,1.443540721,85.33511674,0.089093059,0.015179071,56.3,13.55364132,6.699500561,0.532653034,0.007312288,54.77,32.66,0.213413959,0.008124315,0.677227563,2011,62,0.693147182,0.693147182
907,0.277189244,0.997120976,10.39360046,1.575795963,87.63603531,0.077698598,0.016702329,50.02,13.7321291,6.712956429,0.525626838,0.00459594,53.59,33.71,0.251208961,0.012795654,0.757908444,2012,62,2.302585125,0.693147182
908,0.242094201,1.024849534,10.33526993,1.805147162,88.41442957,0.072956663,0.017878023,95.4,13.81551075,6.714170456,0.525150895,0.005357826,51.34,35.76,0.23281621,0.014709624,0.869256006,2013,62,2.397895336,0.693147182
909,0.243746658,1.03048265,10.40253448,1.984546163,88.42120874,0.071284476,0.018456289,95,13.89247131,6.748759747,0.507042229,0.011209158,50.11,36.8,0.223744194,0.016714755,1.003484247,2014,62,2.639057398,0
910,0.261199734,1.363386869,10.41780663,2.207417525,87.64402298,0.058712183,0.016242506,97,13.93772793,6.768493176,0.497284949,0.012468252,47.16,40.03,0.195106181,0.008010395,1.094703497,2015,62,2.639057398,0.693147182
911,0.274188742,1.313802242,10.4706459,2.322483542,87.01875129,0.0497739,0.020333606,85.7,14.20755291,6.768493176,0.494786739,0.011189045,47.24,40.26,0.200607403,0.00832179,1.128287658,2016,62,2.77258873,1.609437943
912,0.321080617,1.25290966,10.47917366,2.622133455,87.01875129,0.043941072,0.021824158,93.52,14.45736408,6.768493176,0.496669829,0.012120178,46.17,43.045,0.212636246,0.009236255,1.203558429,2017,62,2.833213329,2.197224617
913,0.313586099,1.66689527,10.49926949,2.696452367,92.19778842,0.042060221,0.021350712,80,14.36939526,6.768493176,0.493383735,0.01242236,45.1,45.83,0.190671307,0.008480674,1.276269452,2018,62,2.302585125,2.708050251
914,0.341646922,1.353032827,10.50632668,3.040475875,93.16875894,0.053815261,0.023584321,89.89,14.65707779,6.768493176,0.491988689,0.011094675,44.59,45.59,0.194857345,0.009542346,1.35709848,2019,62,3.091042519,2.77258873
915,0.393288954,1.684466362,10.56160355,3.367384658,91.17598148,0.058207314,0.024065929,80.03,14.77868462,6.768493176,0.491988689,0.009821753,43.19,46.44,0.187468965,0.008858317,1.389257025,2020,62,2.890371799,2.484906673
916,0.314642099,0,8.863473892,2.169455813,93.03366939,0.006880317,0.000694492,49.06,10.90463448,4.934473991,0.404579937,0.004681648,40.25,37.2,0.252701128,0.001864116,0.367356862,2006,63,0,0
917,0.320683803,0,9.026297569,2.005703393,94.15694654,0.007690468,0.001690127,49.07,11.48163128,4.934473991,0.403427809,0.003380663,39.92,36.98,0.246271077,0.006742116,0.325325269,2007,63,0,0
918,0.321973616,0.190567464,9.215228081,2.020217406,94.06189317,0.007326969,0.001626902,49.05,11.62421608,4.941642284,0.402483284,0.008217446,38.58,36.57,0.217819476,0.006395897,0.464051138,2008,63,0,0
919,0.322817713,0.442483932,9.378731728,2.650930604,88.49518732,0.006690582,0.004810448,49.12,11.95804691,4.941642284,0.40099594,0.005052328,36.69,41.25,0.179373981,0.004884582,0.573632243,2009,63,0.693147182,0
920,0.306354647,0.570407212,9.595398903,2.154569033,77.3352442,0.005871647,0.00211969,48.78,12.29087353,4.941642284,0.401016951,0.006238303,39.14,39.2,0.171449236,0.005509249,0.61369523,2010,63,1.386294365,0.693147182
921,0.318529182,0.633028746,9.849664688,1.978078155,73.26956572,0.004583731,0.002658406,50.55,12.39834499,4.941642284,0.400209248,0.006481481,41.33,36.7,0.199103828,0.005130804,0.538377901,2011,63,1.791759491,0.693147182
922,0.31539051,0.676627278,10.0026083,1.955157361,66.69075883,0.004539212,0.002521413,42.1,12.54254532,4.948760033,0.398126453,0.0036323,42.46,36.4,0.222679633,0.005433614,0.610477463,2012,63,1.791759491,0.693147182
923,0.30362382,0.717644811,10.03639984,1.971888787,76.36736465,0.005137997,0.002177415,52.39,12.67607594,4.955827236,0.396167785,0.005788712,45.1,34.74,0.21163491,0.006158698,0.669182516,2013,63,1.386294365,0
924,0.309554139,0.949556351,10.27187347,1.963083295,92.17462108,0.006430553,0.002482409,53.14,12.67607594,4.948760033,0.398333758,0.012021371,46.21,35.23,0.20898563,0.006264522,0.711858231,2014,63,1.386294365,0.693147182
925,0.326211752,0.87682277,10.34177494,2.08664801,90.13102487,0.005203554,0.000616505,59.61,12.7656889,4.948760033,0.397185951,0.007771477,44.03,37.98,0.209736112,0.005933174,0.824603082,2015,63,1.791759491,1.098612309
926,0.326783903,1.056586623,10.42219162,2.103601668,87.72093947,0.006074058,0.001156164,66.08,13.10216045,4.948760033,0.3984375,0.012032086,42.8,39.41,0.207490298,0.006177609,0.917644826,2016,63,1.945910096,1.098612309
927,0.329475481,0.981492758,10.56284523,2.04748719,87.72093947,0.006847671,0.001682759,20.66,13.25339127,4.948760033,0.400523573,0.012189176,45.25,38.875,0.193274464,0.005839672,0.946925093,2017,63,1.791759491,0.693147182
928,0.349007361,1.197181225,10.6632185,2.00851333,91.86781568,0.007398701,0.001378438,58.34,13.52782822,4.948760033,0.40157479,0.010731707,47.7,38.34,0.180678418,0.0056047,0.969931312,2018,63,1.609437943,0
929,0.366620573,1.294793367,10.71515083,2.104567313,91.00896949,0.006534561,0.002418486,61,13.61705971,4.948760033,0.40157479,0.009271721,42.82,42.45,0.171624517,0.00717668,1.040574483,2019,63,2.197224617,0
930,0.389659888,1.175586939,10.8032217,2.242827935,88.18128671,0.012388826,0.00337216,47.03,13.80039692,4.948760033,0.4021025,0.006235926,40.24,43.38,0.177795262,0.007390521,1.126174576,2020,63,2.079441547,0
931,0.23159791,1.355045557,10.85665035,4.120012199,86.73694936,0.901276052,0.052242462,92.01,14.04484367,5.993961334,0.915489793,0.005924951,50.4,45.1,0.153233128,0.004366183,0.424448442,2006,64,2.708050251,2.302585125
932,0.2341289,1.70011282,10.87028122,4.21854965,85.71732038,0.805359599,0.051961143,92.02,14.01401043,6.003887177,0.907265544,0.005273566,50.17,45.85,0.186902414,0.036208954,0.410746115,2007,64,3.367295742,2.833213329
933,0.234545571,1.713352919,11.16806602,4.378495709,85.97535827,0.698190166,0.048103291,92,14.09410286,6.011267185,0.900182962,0.009730208,49.97,46.29,0.176933209,0.044198096,0.414229971,2008,64,3.970291853,3.258096457
934,0.242970036,1.820777059,11.05616188,3.649479209,85.44728555,0.542714779,0.053891497,92.05,14.39396572,6.021023273,0.892621994,0.007289082,46.92,49.33,0.175932298,0.045008517,0.450443327,2009,64,4.262680054,3.784189701
935,0.230531337,1.846488357,11.15379047,5.405797284,85.98138606,0.597036356,0.049569564,91.96,14.59435272,6.028278351,0.885186911,0.010789874,47.81,48.69,0.17172497,0.046799655,0.462776388,2010,64,4.62497282,4.143134594
936,0.231127966,2.033706188,11.29573917,4.937984626,80.52061608,0.591639228,0.043453682,92.14,14.69573402,6.037870884,0.876814723,0.01540028,47.35,49.27,0.176657916,0.04671879,0.441657818,2011,64,4.691348076,4.276666164
937,0.242555644,2.078580618,11.39596462,4.719299235,84.64519547,0.499003731,0.040135641,91.77,14.83074093,6.047372341,0.870806575,0.010781671,45.79,50.94,0.18692654,0.051111309,0.477153503,2012,64,4.912654877,4.477336884
938,0.251997055,2.531119347,11.67854977,4.812118071,83.359303,0.483849783,0.039164968,94,15.03634071,6.054439545,0.863288999,0.009130496,43.89,52.93,0.189829936,0.054058665,0.511040131,2013,64,4.762174129,4.595119953
939,0.258159991,2.320013762,11.55034637,4.81307995,83.539355,0.453743852,0.042267533,91.1,14.84155178,6.066108227,0.852193356,0.013121925,41.77,55.25,0.190071528,0.054525019,0.537976662,2014,64,4.955827236,4.787491798
940,0.275986223,2.845660686,11.62830544,5.114322012,83.15554431,0.411178559,0.044078374,88.6,14.89731598,6.077642441,0.843065441,0.010831036,38.89,58.24,0.18535598,0.058191869,0.55285605,2015,64,5.402677536,5.049856186
941,0.289672696,2.906872988,11.73034096,5.123866399,83.46452093,0.396506992,0.042325007,85.12,15.30616474,6.089045048,0.828804374,0.010236724,36.42,60.89,0.180168218,0.053349465,0.516401181,2016,64,5.863631248,5.318120003
942,0.318393054,3.061355829,11.81386662,5.147671458,83.46452093,0.403469392,0.035410768,77.06,15.44278812,6.098074436,0.809018552,0.007195448,35.13,62.395,0.181253795,0.059914768,0.493780092,2017,64,6.287858486,5.645446777
943,0.334192956,3.185167789,11.85068226,5.528844855,78.02006064,0.388276071,0.033439711,87.03,15.44278812,6.109247684,0.788113713,0.00627487,33.84,63.9,0.183703948,0.0688429,0.474835288,2018,64,6.648984432,5.814130306
944,0.356896867,3.623462677,11.93469048,5.521368633,75.72755661,0.364067521,0.027499675,98,15.47183228,6.118097305,0.767295599,0.003783469,31.71,66.17,0.186171105,0.075882773,0.435876062,2019,64,6.946976185,6.126869202
945,0.366034247,3.185255289,11.82493687,6.27530113,74.96078885,0.368444058,0.023253726,96.7,15.5229826,6.129050255,0.748466253,0.006666667,29.93,68.04,0.19488423,0.069734024,0.433802546,2020,64,6.674561501,5.814130306
946,0.20663002,1.178752065,10.05203724,3.357798763,73.90693306,0.362036993,0.053607118,93.66,12.38790226,6.504288197,1.002447605,0.002274716,47.54,46.71,0.12283002,0.002285033,0.760675104,2006,65,1.609437943,1.386294365
947,0.221635982,1.158912182,10.24473381,3.256691879,72.22897713,0.356004754,0.057644329,93.66,12.5246067,6.523562431,0.983503878,0.003045067,48.97,45.24,0.110672263,0.013586395,0.981880103,2007,65,1.945910096,2.197224617
948,0.235242621,1.036388755,10.4481926,3.223304161,75.04364644,0.321552323,0.050062088,93.66,12.69059563,6.53813982,0.967682302,0.006855335,50.15,43.53,0.111643241,0.02163673,1.104393996,2008,65,1.791759491,2.197224617
949,0.247025504,1.251625538,10.63448429,2.2677693,73.1480271,0.208867837,0.02786382,93.65,12.92900181,6.546785355,0.958427429,0.005104935,52.56,42.26,0.122240322,0.035831325,1.174254229,2009,65,1.791759491,2.484906673
950,0.244861127,1.535663486,10.91137218,3.240981859,71.77581173,0.249509125,0.035835921,93.68,13.19489765,6.55393362,0.95161128,0.006807728,53.92,41.17,0.116502584,0.056540171,1.135239542,2010,65,2.77258873,2.397895336
951,0.238268207,1.657220364,10.79061699,3.028440604,71.25668505,0.218612957,0.032198271,93.58,13.56190777,6.4264884,0.667044342,0.005474738,55.06,39.22,0.141309926,0.040082588,0.928605071,2011,65,3.218875885,3.044522524
952,0.236904273,1.993372202,10.91846466,3.133717804,70.05993845,0.267421841,0.025109238,93.95,13.74293995,6.431331158,0.662913442,0.007078012,55.32,39.17,0.174164703,0.039629525,0.955273297,2012,65,3.737669706,3.178053856
953,0.217923613,1.942997694,11.09180355,3.271531658,61.070897,0.241079559,0.025418056,93.27,13.84506893,6.432940006,0.661981702,0.007078012,55.29,39.42,0.165600778,0.041240331,1.002681648,2013,65,3.637586117,3.663561583
954,0.228663862,2.741412163,11.12267876,3.341786371,72.74936466,0.238176975,0.025870131,93.02,13.91987038,6.434546471,0.66077441,0.004988914,55.25,39.88,0.155680797,0.041576004,1.02356448,2014,65,3.970291853,4.094344616
955,0.245686352,2.623514414,11.19961071,3.640562747,73.74316598,0.223791803,0.027583894,91.65,14.44144917,6.440946579,0.656244755,0.006973501,52.6,42.75,0.154383266,0.04823127,1.033855452,2015,65,4.867534637,4.700480461
956,0.250165926,2.941253901,11.29150581,3.936645382,73.98197769,0.197827736,0.029956939,73.65,14.59023762,6.440946579,0.645205498,0.007451783,50.7,44.99,0.138483176,0.11827617,1.036145672,2016,65,5.693732262,5.247024059
957,0.262189769,2.946597338,11.3902607,3.795057315,73.98197769,0.240632415,0.029120075,84.26,14.76329994,6.440946579,0.633916557,0.007092199,48.44,47.635,0.146890788,0.072090437,1.014441888,2017,65,6.192362309,5.552959442
958,0.248754335,2.785600424,11.48729992,3.705783967,92.07442519,0.259572232,0.027322585,80.7,14.96291256,6.440946579,0.621372044,0.00965717,46.18,50.28,0.162706428,0.091524723,0.997034325,2018,65,6.329720974,5.755742073
959,0.263734992,2.889648199,11.65809059,3.343607185,92.48476442,0.236072356,0.024865834,81.66,15.06254292,6.439350605,0.611688316,0.007669617,36.3,60.6,0.172849756,0.116082696,0.897967287,2019,65,6.30261898,5.93753624
960,0.276694816,2.921704769,11.59383202,3.581524985,93.45635724,0.258535268,0.024394956,81.4,15.18032551,6.439350605,0.60268712,0.006723716,35.64,61.06,0.169659806,0.140275068,0.905658222,2020,65,5.796057701,5.627621174
961,0.30161473,0.21115385,8.771680832,1.37350176,92.97096678,0.090565634,0.003161277,10.31,11.24382973,4.753590107,0.285229713,0.00576324,40.53,33.44,0.244148828,0.00248617,0.756485142,2006,66,0,0.693147182
962,0.313022383,0,9.046173096,1.267907659,93.85867812,0.062113875,0.001500278,10.38,11.38572788,4.770684719,0.279604018,0.005695688,45.23,31.64,0.235694542,0.006747528,0.685046048,2007,66,0,0.693147182
963,0.317309246,0,9.176473618,1.311606776,94.81678012,0.059381856,0.000202314,10.29,11.59081173,4.795790672,0.274365366,0.010437286,45.31,32.83,0.246890428,0.006534595,0.574529578,2008,66,0,0
964,0.315854395,0,9.205226898,1.606057978,97.43543984,0.086775196,0.003526402,10.4,12.54596424,4.804020882,0.271029174,0.007429212,43.33,35.2,0.230066115,0.006235511,0.748466513,2009,66,0,0
965,0.333182856,0,9.540507317,1.580948557,94.28684191,0.093325612,0.002133083,10.27,12.16403675,4.795790672,0.278063089,0.007971201,46.14,32.98,0.216745503,0.005355109,0.772181726,2010,66,0,0
966,0.308611583,0.381134927,9.625161171,1.664168757,72.69960057,0.099177829,0.00108622,10.43,12.43388939,4.852030277,0.264034241,0.008994154,41.34,35.26,0.215238143,0.006392517,0.851192268,2011,66,0,0
967,0.306254903,0.381134927,9.579971313,2.001339331,76.24943232,0.067190347,0.001211999,10.23,12.46843719,4.828313828,0.269679308,0.009641652,35.38,38.97,0.215902186,0.007781071,0.450211565,2012,66,0,0
968,0.303252916,0.590064645,9.45477581,2.15365704,76.90934998,0.056409305,0.008855984,32.18,12.54254532,4.820281506,0.268310368,0.008461811,35.9,38.79,0.215630109,0.008897413,0.561608668,2013,66,0,0
